OID_,FID,COUNT,AREA,MEAN
995,994,159881.000000000000000,159881.000000000000000,0.828158653111782
996,995,159864.000000000000000,159864.000000000000000,1.981450877628454
997,996,159908.000000000000000,159908.000000000000000,1.937794162330333
998,997,159907.000000000000000,159907.000000000000000,0.198695292721505
999,998,159884.000000000000000,159884.000000000000000,0.901589030026050
1000,999,159908.000000000000000,159908.000000000000000,0.214965450264821
1001,1000,159903.000000000000000,159903.000000000000000,0.840158876252650
1002,1001,159857.000000000000000,159857.000000000000000,0.521307939864350
1003,1002,159884.000000000000000,159884.000000000000000,0.734763102190126
1004,1003,159907.000000000000000,159907.000000000000000,0.665611477163354
1005,1004,159882.000000000000000,159882.000000000000000,0.000000000000000
1006,1005,159908.000000000000000,159908.000000000000000,0.000000000000000
1007,1006,159907.000000000000000,159907.000000000000000,0.000000000000000
1008,1007,159880.000000000000000,159880.000000000000000,0.526948929787396
1009,1008,159880.000000000000000,159880.000000000000000,0.000000000000000
1010,1009,159881.000000000000000,159881.000000000000000,0.000000000000000
1011,1010,159894.000000000000000,159894.000000000000000,0.000000000000000
1012,1011,98296.000000000000000,98296.000000000000000,0.000000000000000
1013,1012,134234.000000000000000,134234.000000000000000,0.000000000000000
1014,1013,159890.000000000000000,159890.000000000000000,0.392777652872883
1015,1014,159889.000000000000000,159889.000000000000000,0.925667332583250
1016,1015,159882.000000000000000,159882.000000000000000,0.986519186833226
1017,1016,159912.000000000000000,159912.000000000000000,0.675045458943314
1018,1017,159911.000000000000000,159911.000000000000000,4.361589536069236
1019,1018,159889.000000000000000,159889.000000000000000,1.995543324464026
1020,1019,159911.000000000000000,159911.000000000000000,0.674142234335590
1021,1020,159896.000000000000000,159896.000000000000000,2.656450472103753
1022,1021,159870.000000000000000,159870.000000000000000,2.460022941709138
1023,1022,159889.000000000000000,159889.000000000000000,2.216780897500210
1024,1023,159910.000000000000000,159910.000000000000000,1.864368477127694
1025,1024,159901.000000000000000,159901.000000000000000,1.951633309919271
1026,1025,159897.000000000000000,159897.000000000000000,1.047787953341001
1027,1026,159911.000000000000000,159911.000000000000000,1.909897969105136
1028,1027,159898.000000000000000,159898.000000000000000,3.008578509189609
1029,1028,159864.000000000000000,159864.000000000000000,1.773408910101051
1030,1029,159888.000000000000000,159888.000000000000000,1.081905315746172
1031,1030,159909.000000000000000,159909.000000000000000,1.918904340710981
1032,1031,159886.000000000000000,159886.000000000000000,1.987299794525566
1033,1032,159910.000000000000000,159910.000000000000000,1.576591704392883
1034,1033,159909.000000000000000,159909.000000000000000,1.163662165498214
1035,1034,159880.000000000000000,159880.000000000000000,1.266191646030962
1036,1035,159884.000000000000000,159884.000000000000000,1.107174553854099
1037,1036,159885.000000000000000,159885.000000000000000,1.289082745607751
1038,1037,159882.000000000000000,159882.000000000000000,2.214229149736769
1039,1038,159908.000000000000000,159908.000000000000000,1.401658795089049
1040,1039,159909.000000000000000,159909.000000000000000,0.758705623473009
1041,1040,159885.000000000000000,159885.000000000000000,0.307760135397608
1042,1041,159906.000000000000000,159906.000000000000000,1.105435379831966
1043,1042,159884.000000000000000,159884.000000000000000,1.334519972677986
1044,1043,159865.000000000000000,159865.000000000000000,0.766866952132942
1045,1044,159898.000000000000000,159898.000000000000000,0.376141711899716
1046,1045,159906.000000000000000,159906.000000000000000,0.477135240201917
1047,1046,159898.000000000000000,159898.000000000000000,1.337631912287752
1048,1047,159893.000000000000000,159893.000000000000000,0.147127302974441
1049,1048,159908.000000000000000,159908.000000000000000,0.104218809100755
1050,1049,159881.000000000000000,159881.000000000000000,0.192185299171085
1051,1050,159858.000000000000000,159858.000000000000000,0.000000000000000
1052,1051,159901.000000000000000,159901.000000000000000,0.000000000000000
1053,1052,159907.000000000000000,159907.000000000000000,0.000000000000000
1054,1053,159883.000000000000000,159883.000000000000000,0.624254284101987
1055,1054,159905.000000000000000,159905.000000000000000,0.000000000000000
1056,1055,159907.000000000000000,159907.000000000000000,0.000000000000000
1057,1056,159858.000000000000000,159858.000000000000000,0.000000000000000
1058,1057,97369.000000000000000,97369.000000000000000,0.000000000000000
1059,1058,135149.000000000000000,135149.000000000000000,0.000000000000000
1060,1059,159912.000000000000000,159912.000000000000000,0.871928435589982
1061,1060,159912.000000000000000,159912.000000000000000,1.888181788500663
1062,1061,159872.000000000000000,159872.000000000000000,2.000529861526545
1063,1062,159888.000000000000000,159888.000000000000000,1.844985915342167
1064,1063,159896.000000000000000,159896.000000000000000,5.179930249168113
1065,1064,159889.000000000000000,159889.000000000000000,3.710233699722983
1066,1065,159911.000000000000000,159911.000000000000000,0.277439408965156
1067,1066,159911.000000000000000,159911.000000000000000,1.890986786479305
1068,1067,159887.000000000000000,159887.000000000000000,2.261465143384825
1069,1068,159902.000000000000000,159902.000000000000000,2.219981107694961
1070,1069,159888.000000000000000,159888.000000000000000,0.902799766271027
1071,1070,159864.000000000000000,159864.000000000000000,0.886816301294754
1072,1071,159910.000000000000000,159910.000000000000000,0.340805587592027
1073,1072,159909.000000000000000,159909.000000000000000,0.858279930138459
1074,1073,159887.000000000000000,159887.000000000000000,2.047854660123774
1075,1074,159910.000000000000000,159910.000000000000000,1.800130556874841
1076,1075,159908.000000000000000,159908.000000000000000,1.070995390067797
1077,1076,159866.000000000000000,159866.000000000000000,1.832715448523621
1078,1077,159881.000000000000000,159881.000000000000000,1.924088446444569
1079,1078,159905.000000000000000,159905.000000000000000,1.314363322343429
1080,1079,159897.000000000000000,159897.000000000000000,1.322293615812674
1081,1080,159897.000000000000000,159897.000000000000000,1.491410093340238
1082,1081,159910.000000000000000,159910.000000000000000,0.984468312776675
1083,1082,159905.000000000000000,159905.000000000000000,1.249595469419956
1084,1083,159867.000000000000000,159867.000000000000000,1.532585909096564
1085,1084,159885.000000000000000,159885.000000000000000,1.994847736668218
1086,1085,159902.000000000000000,159902.000000000000000,1.037056179747760
1087,1086,159884.000000000000000,159884.000000000000000,0.644996034848809
1088,1087,159908.000000000000000,159908.000000000000000,1.504181730266230
1089,1088,159908.000000000000000,159908.000000000000000,0.242536551908766
1090,1089,159883.000000000000000,159883.000000000000000,0.427709169839290
1091,1090,159888.000000000000000,159888.000000000000000,1.810508119729519
1092,1091,159884.000000000000000,159884.000000000000000,1.136205638717440
1093,1092,159872.000000000000000,159872.000000000000000,0.399821660344938
1094,1093,159908.000000000000000,159908.000000000000000,0.291833614150217
1095,1094,159906.000000000000000,159906.000000000000000,0.041441551863960
1096,1095,159882.000000000000000,159882.000000000000000,0.063990033702865
1097,1096,159908.000000000000000,159908.000000000000000,0.000000000000000
1098,1097,159887.000000000000000,159887.000000000000000,0.000000000000000
1099,1098,159865.000000000000000,159865.000000000000000,0.000000000000000
1100,1099,159888.000000000000000,159888.000000000000000,0.339731505787265
1101,1100,159907.000000000000000,159907.000000000000000,0.000000000000000
1102,1101,159899.000000000000000,159899.000000000000000,0.000000000000000
1103,1102,159888.000000000000000,159888.000000000000000,0.000000000000000
1104,1103,96437.000000000000000,96437.000000000000000,0.000000000000000
1105,1104,136059.000000000000000,136059.000000000000000,0.000000000000000
1106,1105,159912.000000000000000,159912.000000000000000,0.945199255266057
1107,1106,159892.000000000000000,159892.000000000000000,2.183440550582101
1108,1107,159909.000000000000000,159909.000000000000000,2.911249101688633
1109,1108,159911.000000000000000,159911.000000000000000,3.825274604271425
1110,1109,159890.000000000000000,159890.000000000000000,2.863494021116121
1111,1110,159878.000000000000000,159878.000000000000000,2.731921394201264
1112,1111,159889.000000000000000,159889.000000000000000,1.933364124067976
1113,1112,159902.000000000000000,159902.000000000000000,2.365355677611281
1114,1113,159895.000000000000000,159895.000000000000000,2.946336414990040
1115,1114,159911.000000000000000,159911.000000000000000,2.028495346729539
1116,1115,159909.000000000000000,159909.000000000000000,0.995945486334671
1117,1116,159888.000000000000000,159888.000000000000000,0.909704594882684
1118,1117,159887.000000000000000,159887.000000000000000,0.474129191872713
1119,1118,159887.000000000000000,159887.000000000000000,0.382414309231873
1120,1119,159879.000000000000000,159879.000000000000000,0.440539434554892
1121,1120,159910.000000000000000,159910.000000000000000,1.438131416916716
1122,1121,159908.000000000000000,159908.000000000000000,2.241642611665560
1123,1122,159887.000000000000000,159887.000000000000000,1.792826837163454
1124,1123,159909.000000000000000,159909.000000000000000,1.637212589850448
1125,1124,159889.000000000000000,159889.000000000000000,1.197192284248636
1126,1125,159862.000000000000000,159862.000000000000000,1.340794406863229
1127,1126,159897.000000000000000,159897.000000000000000,1.929772348379546
1128,1127,159909.000000000000000,159909.000000000000000,1.435881857372262
1129,1128,159884.000000000000000,159884.000000000000000,1.551972550532954
1130,1129,159908.000000000000000,159908.000000000000000,2.130951825849049
1131,1130,159908.000000000000000,159908.000000000000000,2.404676889345636
1132,1131,159871.000000000000000,159871.000000000000000,0.605848685267203
1133,1132,159880.000000000000000,159880.000000000000000,0.546755439638048
1134,1133,159894.000000000000000,159894.000000000000000,0.493700168631614
1135,1134,159896.000000000000000,159896.000000000000000,0.543738703709356
1136,1135,159896.000000000000000,159896.000000000000000,0.441718449962142
1137,1136,159907.000000000000000,159907.000000000000000,1.435552441590070
1138,1137,159903.000000000000000,159903.000000000000000,0.295700140994139
1139,1138,159873.000000000000000,159873.000000000000000,0.349587214427562
1140,1139,159883.000000000000000,159883.000000000000000,0.004863046115595
1141,1140,159891.000000000000000,159891.000000000000000,0.000035664631613
1142,1141,159883.000000000000000,159883.000000000000000,0.003968765864720
1143,1142,159906.000000000000000,159906.000000000000000,0.000000000000000
1144,1143,159907.000000000000000,159907.000000000000000,0.000000000000000
1145,1144,159883.000000000000000,159883.000000000000000,0.000000000000000
1146,1145,159892.000000000000000,159892.000000000000000,0.000000000000000
1147,1146,159882.000000000000000,159882.000000000000000,0.000000000000000
1148,1147,159865.000000000000000,159865.000000000000000,0.000000000000000
1149,1148,159907.000000000000000,159907.000000000000000,0.000000000000000
1150,1149,95526.000000000000000,95526.000000000000000,0.000000000000000
1151,1150,137018.000000000000000,137018.000000000000000,0.000000000000000
1152,1151,159889.000000000000000,159889.000000000000000,0.486598010280545
1153,1152,159864.000000000000000,159864.000000000000000,1.610728746108841
1154,1153,159911.000000000000000,159911.000000000000000,1.632889980022247
1155,1154,159912.000000000000000,159912.000000000000000,1.922228368085214
1156,1155,159888.000000000000000,159888.000000000000000,3.692749516832519
1157,1156,159910.000000000000000,159910.000000000000000,2.838188002873004
1158,1157,159911.000000000000000,159911.000000000000000,2.062147302705872
1159,1158,159864.000000000000000,159864.000000000000000,2.091708177513935
1160,1159,159889.000000000000000,159889.000000000000000,1.799189462618722
1161,1160,159902.000000000000000,159902.000000000000000,1.854292784149783
1162,1161,159886.000000000000000,159886.000000000000000,1.116872119880891
1163,1162,159911.000000000000000,159911.000000000000000,0.129784244354360
1164,1163,159910.000000000000000,159910.000000000000000,1.299904379654730
1165,1164,159890.000000000000000,159890.000000000000000,0.060685409707180
1166,1165,159887.000000000000000,159887.000000000000000,0.394916657272316
1167,1166,159887.000000000000000,159887.000000000000000,0.512492266781915
1168,1167,159883.000000000000000,159883.000000000000000,1.724469464607943
1169,1168,159898.000000000000000,159898.000000000000000,1.451843135562582
1170,1169,159909.000000000000000,159909.000000000000000,1.742741997709282
1171,1170,159905.000000000000000,159905.000000000000000,0.705024835035412
1172,1171,159889.000000000000000,159889.000000000000000,0.845451047827309
1173,1172,159897.000000000000000,159897.000000000000000,1.220799800164936
1174,1173,159885.000000000000000,159885.000000000000000,0.659160865606896
1175,1174,159865.000000000000000,159865.000000000000000,0.623283462732006
1176,1175,159908.000000000000000,159908.000000000000000,1.818527756712512
1177,1176,159908.000000000000000,159908.000000000000000,0.952090397077203
1178,1177,159884.000000000000000,159884.000000000000000,0.809750040371219
1179,1178,159908.000000000000000,159908.000000000000000,1.075416789660921
1180,1179,159898.000000000000000,159898.000000000000000,1.544021614079581
1181,1180,159859.000000000000000,159859.000000000000000,2.521811829936240
